"ean","name","brand","pack_size","category","image_url","source"
"05010326115901","Swantex Clear Plastic Chip & Dip Platter 30.5Cm Polypropylene","SWANTEX","","Home & Ents > Party & Giftwrap > Party Tableware","https://digitalcontent.api.tesco.com/v2/media/ghs/e32f94f7-7738-4d48-a0a8-918125d13196/657ade14-ce38-440c-bb27-9352f65041e4_799039787.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07613033583360","Maggi So Juicy Sticky Bbq For Chicken 47G","MAGGI","47G","Food Cupboard > Cooking Ingredients > Packet Sauces, Mixes & Cook in a Bag","https://digitalcontent.api.tesco.com/v2/media/ghs/1515c5a5-4716-4d91-a24d-9394607dbd01/74446b99-4b01-440a-bbb1-f22182318c50.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05051594001930","Cow & Gate 4 Toddler Formula Milk Powder 2+ Years 800G","COW & GATE","800G","Baby > Baby & Toddler Milk > Growing Up Baby Milk From 12 Months","https://digitalcontent.api.tesco.com/v2/media/ghs/52db39e5-74fb-44f8-a9bc-af5bbc2a4852/a065943b-4bd8-4922-957c-e0866c52d156_2050276761.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05055964777289","Paladone Lump Of Coal Bath Bomb","PALADONE","","Home & Ents > Christmas Gifts > Stocking Fillers","https://digitalcontent.api.tesco.com/v2/media/ghs/90fdf6de-f37a-41a9-9f72-1250cf2090cb/2f6058fc-3848-48ef-b73c-ba30a6fc28a1_431843054.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010338200084","Blue Dragon Sweet Chilli & Garlic Stir Fry Sauce 120G","BLUE DRAGON","120G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Chinese","https://digitalcontent.api.tesco.com/v2/media/ghs/59cd6c4c-7e7e-42d4-bb43-21596d7052b4/63c8f79c-9e16-4d84-9272-e047ef5f2469_1200124946.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052715134957","Watercolour Cup 10 Pack","TALKING TABLES","","Home & Ents > Party & Giftwrap > Party Tableware","https://digitalcontent.api.tesco.com/v2/media/ghs/24030f55-9bbc-455e-a0c4-276183616374/7fb7bc56-cffc-46a4-bea9-3b53fe44ff50_435854293.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060108297196","Groov-E Iphone 14 Folio Wallet Case","GROOV-E","","Home & Ents > Electrical > Mobile Phone Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/618dd3d2-d853-4d53-b85a-2a50fe7fd866/ecb2f7d1-2203-4908-b9df-9afd8ac1eeda_1366958483.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07613287548184","Mezeast Pomegranate Sauce 170Ml","MEZEAST","170ML","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Middle Eastern","https://digitalcontent.api.tesco.com/v2/media/ghs/acaa1417-0c3f-4191-9860-6eaa645bbdc4/37afd21d-bbbf-4524-b177-b5cbdfa530f7_1639584627.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000354923234","Bisto Rosemary & Garlic Crispy Potato Seasoning 60G","BISTO","60G","Food Cupboard > Cooking Ingredients > Seasoning, Herbs & Spices","https://digitalcontent.api.tesco.com/v2/media/ghs/d520fc04-7c0a-404a-a41d-fd7b2ffeebe5/dd2e3d79-9bc4-4e13-96ce-3cd513ebcea3_201349564.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000394203969","Duracell Speciality MN21 2 Pack","DURACELL","","Home & Ents > Batteries > Specialist Batteries","https://digitalcontent.api.tesco.com/v2/media/ghs/f482e666-c9c7-462c-a54a-eb74233569ce/50f29dcf-0532-4a91-b3fd-b922d59c81c7_384093574.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057545619377","Tesco Trebbiano Pinot Grigio Wine Box 2.25L","TESCO","225CL","Drinks > Wine > Boxed Wine","https://digitalcontent.api.tesco.com/v2/media/ghs/cdd78c2f-50df-455b-9253-f174f010c9f5/9edecf98-80ea-4633-bb99-22354a573914_720156193.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010314303556","Highland Park 10 Year Old Single Malt Whisky 700Ml","HIGHLAND PARK","700ML","Drinks > Spirits > Whisky","https://digitalcontent.api.tesco.com/v2/media/ghs/735a2bc2-eac3-42d8-9314-66ee265f82cb/9884d1a0-1e8b-4019-b85d-144e580125bb_773453908.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000119007247","Tesco Ready Salted Crisps 6X25g","TESCO","150G","Food Cupboard > Crisps, Snacks, Nuts & Popcorn > Multipack Crisps & Snacks","https://digitalcontent.api.tesco.com/v2/media/ghs/7069f53f-1e18-4d83-bff4-171ec842be94/14de6b93-e38e-4f3f-a749-65659bbddd22_209248548.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059944600208","Tesco Apothecary Tin Candle Eucalyptus & Pine Needles 170G","TESCO HOME","170G","Home & Ents > Home Accessories > Candles","https://digitalcontent.api.tesco.com/v2/media/ghs/eacfe109-7f07-4186-bde2-b2dabf257817/32f63b7e-bcac-4b34-8c62-97a95de459b8_1645274273.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052320699032","Tesco No Added Sugar Hi Juice Orange/Mango & Passion Fruit 1Ltr","TESCO","1000ML","Drinks > Squash & Cordial > High Juice","https://digitalcontent.api.tesco.com/v2/media/ghs/89a4d073-87ce-44e3-92c9-667ef998ac6c/186caeb2-6310-44c3-bdb7-15e11ff2995f_1847613265.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010777149241","Salter Clear Panel Analyser","SALTER","","Home & Ents > Bathroom Accessories & Towels > Bathroom Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/b9dfde80-953a-4989-88d0-c31c0464534d/9a4be5fc-27d6-43e4-8d47-000e78b2b9c2_418146303.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060108295529","Groov-e iPhone 11 Pro Glass Screen Protector","RASHMIAN LTD","","Home & Ents > Electrical > Mobile Phone Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/aa7cc359-9959-43fe-95e9-e212facd3e41/5627031c-0ef6-4bd9-b8b2-125883d10d17_40672162.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05011417569559","Dettol Surface Cleanser Wipes 72S","DETTOL","72SHT","Household > Cleaning > Cleaning & Antibacterial Wipes","https://digitalcontent.api.tesco.com/v2/media/ghs/0a590d92-3944-4e12-af45-cdf4ff5dbf63/079e8ad7-3f1e-4693-b935-f6d688581782_813666829.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05056499911001","Mini Pancakes Pan Set With Nutella","BLUE TREE","","Home & Ents > Christmas Gifts > Food & Drink Gifts","https://digitalcontent.api.tesco.com/v2/media/ghs/4de332ac-a93f-4440-b2bd-a97e887ccc4f/1653e5ce-9feb-4537-9cf2-9fd948249f64_1257087952.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"04000539395642","Lindt Master Chocolatier Collection 320G","LINDT","320G","Food Cupboard > Chocolate, Sweets, Mints & Chewing Gum > Chocolate Boxes & Gifts","https://digitalcontent.api.tesco.com/v2/media/ghs/25c91263-b24e-4ec1-ad27-df3ab7b864f0/40e994ff-44d7-42eb-9901-62996332fd43_1219943742.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00630996415009","Texture Dino Gold S2 Hunters","SUPPLIER","","Home & Ents > Toys & Games > Action Toys & Figures","https://digitalcontent.api.tesco.com/v2/media/ghs/8829e523-7197-4c1a-a580-832075f1bba1/aa8f13c6-1002-43e3-adce-1d8b6606a5fb_653300830.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05065000523923","Pukka Organic 20 Lemongrass & Ginger Tea Bags 36G","PUKKA HERBAL AYURVEDA","36G","Drinks > Tea > Fruit & Herbal Tea Bags","https://digitalcontent.api.tesco.com/v2/media/ghs/230eec0b-8ccc-40b9-8813-8263fbb1df73/89ded81a-879d-4438-bfeb-267e464891c8_446908937.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08710447459270","Radox Muscle Relax Bath Salts 900G","RADOX","900G","Health & Beauty > Shower, Bath & Hand Hygiene > Bath","https://digitalcontent.api.tesco.com/v2/media/ghs/b2d2e63d-075f-4f0d-8353-805491675cd6/284ff16b-e201-468f-a7f6-5424d3af311d_134877421.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07613037204797","Starbucks Blonde Espresso Coffee Beans 450G","STARBUCKS","450G","Drinks > Coffee > Coffee Beans","https://digitalcontent.api.tesco.com/v2/media/ghs/f2fd7397-91ad-448d-90a9-71bd5e273efd/fcef877c-0090-4dc2-bc4b-0664f2086357_1826646232.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057753914387","Tesco Finest 4 Smoked Bacon & Vintage Cheddar Rolls 188G","TESCO FINEST","188G","Fresh Food > Pies, Pasties, Quiches & Snacking > Sausage Rolls, Pasties & Slices","https://digitalcontent.api.tesco.com/v2/media/ghs/3ea0cf11-0276-46e8-aa94-e59f140bc524/35c98bb6-0035-497d-b647-eef6aac847da.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059512739255","Tesco Finest Berry & Cherry Museli 500G","TESCO FINEST","500G","Food Cupboard > Cereals > Muesli","https://digitalcontent.api.tesco.com/v2/media/ghs/fc952280-69e7-4c42-a908-2339e3dff638/8a7506c1-a70d-4cc1-b3a7-72ecb4dde048_2090966218.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08006540230886","Oral-B 3D Whitening Power Fresh Toothpaste 70Ml","ORAL-B","70ML","Health & Beauty > Toothpaste, Mouthwash & Toothbrush > Toothpaste","https://digitalcontent.api.tesco.com/v2/media/ghs/046ffef3-aa08-44bc-aacf-6dcf654dced3/fe5c3cc8-e4d2-4043-8669-f49d95474e02_1898333780.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060342470225","Shaken Udder Salted Caramel Milkshake 330Ml","SHAKEN UDDER","330ML","Fresh Food > Milk, Butter & Eggs > Milkshakes & Iced Coffee","https://digitalcontent.api.tesco.com/v2/media/ghs/306553ad-72d9-4b15-a965-a5e850b27f17/435a74e2-67ec-4e8f-933f-0213d1827016.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000059025603","E.Wedel Pawelek Milk Chocolate Bar With Creamy Filling 45G","E.WEDEL","45G","Food Cupboard > World Foods > Polish","https://digitalcontent.api.tesco.com/v2/media/ghs/207bb6c7-4a9b-46a6-9783-8669e292b1b5/cba83f02-aed2-4d59-a280-f97e8fec859e_631127709.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05052109944421","Tesco Persimmons Minimum 3 Pack","TESCO","","Fresh Food > Fresh Fruit > Mango, Kiwi & Exotic Fruit","https://digitalcontent.api.tesco.com/v2/media/ghs/2890bdbb-d2bb-4970-8dd3-6484f28a2517/e60cb223-f2cf-4858-b80c-393ce35d62a4.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000354917363","Sharwoods Stir Fry Sauce 30% Less Sugar Sweet Chilli Garlic 120G","SHARWOODS","120G","Food Cupboard > Cooking Sauces, Meal Kits & Sides > Chinese","https://digitalcontent.api.tesco.com/v2/media/ghs/ec97b1d5-6f66-4ce4-903a-ea9d15c47305/87bb1587-ed71-4f05-aed1-1cee9cd98018_1866634900.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05998749120804","Pedigree Denta Tubo Puppy Dog Treat 3 Stick 72G","PEDIGREE","72G","Pets > Dog Food & Accessories > Puppy Food (0-12 Months)","https://digitalcontent.api.tesco.com/v2/media/ghs/2b839311-c211-4d35-ae10-6bc8d77d3cbf/eeb64994-6c59-42e4-b52c-be457b421c0d.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059512998867","Tesco Plastic Measuring Jug 2L","TESCO HOME","","Home & Ents > Cooking & Dining > Food Preparation","https://digitalcontent.api.tesco.com/v2/media/ghs/1016bb38-92ba-4e98-8583-5527010ffe28/513bc7a4-8d9e-499e-a6ae-77e92dc8107e_1314677806.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010044009391","Warburtons Gluten Free 4 Soft Brioche Rolls","WARBURTONS","","Bakery > Free From Bakery > Rolls, Buns & Ciabatta","https://digitalcontent.api.tesco.com/v2/media/ghs/bf1f5ab8-3fb2-40d6-b9de-21320239f6a8/0c457971-04b8-4be8-83eb-2f5b318af690.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059512870514","Tesco 100 Cotton Low Twist Hand Towel Black","TESCO HOME","","Home & Ents > Bathroom Accessories & Towels > Towels","https://digitalcontent.api.tesco.com/v2/media/ghs/abb253d4-b7d4-4d0c-ae25-4a44936645ff/a5a71e10-8bc0-4322-b68f-24ea8701acda_1986014804.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05054402022332","Tesco 5W40 Fully Synthetic Oil 4L","TESCO AUTO","4L","Home & Ents > DIY & Car Care > Car Care","https://digitalcontent.api.tesco.com/v2/media/ghs/dc651d09-17d6-4d80-b501-121c21e2b6d1/10e45411-32ba-41d3-81ed-48317731fd8a_1842727052.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07613287579706","Smarties Milk Chocolate Giant Tube 120G","SMARTIES","120G","Food Cupboard > Christmas Treats > Stocking Fillers","https://digitalcontent.api.tesco.com/v2/media/ghs/fe97dfcb-3440-4773-a9a4-7a5b0195a8a2/200ddc5c-28a4-4835-aeaa-7c74f78289aa_2117312093.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"04251097415741","Peperami Roasted Chicken Bites 50G","PEPERAMI","50G","Fresh Food > Pies, Pasties, Quiches & Snacking > Meat Snacking","https://digitalcontent.api.tesco.com/v2/media/ghs/af975ca7-13c2-4f5b-b2dc-04735f1cd3fb/3a7b2bc8-6edd-4967-bebd-b847b474691c.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000010034170","Tesco Chestnuts 400G","TESCO","400G","Fresh Food > Fresh Fruit > Dried Fruit, Nuts & Seeds","https://digitalcontent.api.tesco.com/v2/media/ghs/07d866c7-ee10-4d00-8cb9-60b5eab8ddcc/29110119-da83-4b86-8370-2d31cb4d96dc_1382198701.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05056297226031","Professor Puzzle Zodiac & Milky Way Jigsaw","PROFESSOR PUZZLE","","Home & Ents > Christmas Gifts > Games & Puzzles","https://digitalcontent.api.tesco.com/v2/media/ghs/1ad96eae-8ff3-4b15-b4f6-d9b1efb55350/2204932b-764a-4439-ba4b-b98d4df1d59b_67990271.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059316893252","Tesco Tassel Trim Duvet Set Double","TESCO HOME","","Home & Ents > Bedding > Duvet Covers","https://digitalcontent.api.tesco.com/v2/media/ghs/279fe552-b0c6-4003-a1a0-acfd16996818/a52b0d02-f5c1-4db1-8d68-263234470427_549398734.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07394376665189","Oatly Oat Drink Chocolate Deluxe I Litre","OATLY","1L","Fresh Food > Dairy Free & Dairy Alternatives > Dairy Free Drinks","https://digitalcontent.api.tesco.com/v2/media/ghs/4c9f1fc7-0bf1-4b39-a9d5-c6cddfe417fb/dcaa32ec-f47a-45eb-be0a-c7dd1b81d330_1799870790.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059944049250","Tesco Space Table Cover","TESCO CELEBRATE","","Home & Ents > Party & Giftwrap > Party Tableware","https://digitalcontent.api.tesco.com/v2/media/ghs/5267787f-71f2-4eb1-971a-f58258f21c20/f3cd32dc-c6ed-4df1-be96-4f38c374e648_439551313.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08006805232020","La Gioiosa Prosecco Rose Millesimato 75Cl","LA GIOIOSA","75CL","Drinks > Wine > Prosecco, Champagne & Sparkling Wine","https://digitalcontent.api.tesco.com/v2/media/ghs/788c9fef-e635-4b11-af9c-a8f1a22abc03/d532b154-3e49-42d5-b2bc-f325cbc2c552_901361653.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697852541","Hinch Relaxed Tufted Cushion Small - White","HINCH","","Home & Ents > Home Accessories > Cushions & Throws","https://digitalcontent.api.tesco.com/v2/media/ghs/f3a14346-ce39-47d5-a3be-76ba69bf9936/78f89d1a-4c73-40cd-bf47-aeb5079279e1_1513535780.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08720181007538","Persil Biological Liquid Laundry Detergent 38 Washes 1026Ml","PERSIL","1026ML","Household > Laundry > Washing Liquid & Gel","https://digitalcontent.api.tesco.com/v2/media/ghs/10f907a2-58e3-4e5e-a712-7ae45e249c11/7f9eb4a6-bc07-47dd-bc95-e70d50f5d962_941414379.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"04027800108107","Wilkinson Sword Quattro For Women Disposable 3S","WILKINSON SWORD","","Health & Beauty > Women's Toiletries > Hair Removal","https://digitalcontent.api.tesco.com/v2/media/ghs/8d237155-d713-46c3-ba71-4ee94451a794/02ada11e-250f-42a7-a29f-a61009e739ba_1560152601.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697260483","Wicked Kitchen Alternative To Smoked Gouda Style Flavour Slices 200G","WICKED KITCHEN","200G","Fresh Food > Dairy Free & Dairy Alternatives > Dairy Free Cheese Alternatives","https://digitalcontent.api.tesco.com/v2/media/ghs/a924e1a4-8687-4cc2-b3b7-b5436fbdc8ea/b0cded54-85a6-4039-b9f6-e523f58afac3_1899001273.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697778384","Tesco Reduced Fat 3 Houmous Stacker 180G","TESCO","180G","Fresh Food > Cooked Meats, Antipasti & Dips > Houmous & Dips","https://digitalcontent.api.tesco.com/v2/media/ghs/f0d3355a-cc7a-49fc-a7c9-4aab7e09c5a2/2e50f47b-6f94-4b63-8627-40b0e5466fe7.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010029000016","Weetabix Cereal 24 Pack","WEETABIX","","Food Cupboard > Cereals > Wheat Cereal","https://digitalcontent.api.tesco.com/v2/media/ghs/a87c8eb9-61e4-4e41-9f90-7ee006f6fe75/06cf97ef-0de2-44d8-8370-2b37eb573656_191048924.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697258015","Tesco Finest Fig & Balsamic Chutney 210G","TESCO FINEST","210G","Food Cupboard > Table Sauces, Olives, Pickles & Chutney > Chutneys, Relishes & Pickles","https://digitalcontent.api.tesco.com/v2/media/ghs/89ac6be8-7569-4ea8-b256-44a5a9171427/99033ca1-518d-4c9e-966c-036c0f90218f_2042164028.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060021927200","Seachill Cooked& Peeled King Prawns 150G","ICELANDIC SEACHILL","150G","Fresh Food > Chilled Fish & Seafood > Prawns & Seafood","https://digitalcontent.api.tesco.com/v2/media/ghs/bfb391a5-2d48-4049-9bf6-aa06a6d16426/e2c5c99b-a078-433a-b1cc-298e76854d90.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05035272939784","Yo! Chicken Poke 326G","YO!","326G","Fresh Food > Chilled Soup, Sandwiches & Salad Pots > Sandwiches, Wraps & Sushi","https://digitalcontent.api.tesco.com/v2/media/ghs/5fa88d00-3435-44b9-ae86-5a2978f2a00c/94e5a0de-2bb0-4795-b362-946e5169c4ee.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08720181006395","Persil Colour Protect Liquid Detergent 53 Washes 1431Ml","PERSIL","1431ML","Household > Laundry > Washing Liquid & Gel","https://digitalcontent.api.tesco.com/v2/media/ghs/fd170782-1bc0-468d-9754-59af0d97bf25/79219d45-65e0-4eb7-9cd8-fb7022e58786_2067159006.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08710847959318","Simple Instant Glow Cleansing Wipes X20","SIMPLE","20SHT","Health & Beauty > Face Skincare > Face Wipes","https://digitalcontent.api.tesco.com/v2/media/ghs/7b4b1637-2a13-419e-ace3-21bd4911ed83/58732d63-372b-4f20-a2a0-88dd04f573fc_395122077.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060216565149","Haliborange Happy Tummies 30 Strawberry Softies","HALIBORANGE","","Health & Beauty > Vitamins, Minerals & Supplements > Kids Vitamins","https://digitalcontent.api.tesco.com/v2/media/ghs/809f5e67-d456-494b-927d-f33517338271/f4448b3d-fa2c-4f79-bcca-a53a428052ae_1418439825.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05051790744518","Tesco Blue Candy Stripe 12 Candles & Holder","TESCO CELEBRATE","","Home & Ents > Party & Giftwrap > Birthday Candles","https://digitalcontent.api.tesco.com/v2/media/ghs/1e00d8e3-dacb-444b-ab9a-b1daff5787a3/d88bab27-2f46-4beb-ac3f-0fe6a5c5941d_1292352642.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05010134919159","Turner Road Reserve White Zinfandel 750Ml","TURNER ROAD","750ML","Drinks > Wine > Rose Wine","https://digitalcontent.api.tesco.com/v2/media/ghs/fecf1838-203f-47b6-bbf1-412c6ea7e667/30ab7248-e337-4661-ba5c-f8142eb315ee_568987008.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060184240017","Lily's Kitchen Slow Cooked Lamb Hotpot 400G","LILY'S KITCHEN","400G","Pets > Dog Food & Accessories > Wet Dog Food","https://digitalcontent.api.tesco.com/v2/media/ghs/a8ed0c2d-6242-42c7-858c-9c128909449f/97693993-d08b-49f0-9411-0539a990488d_1882964727.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060139435871","Bear Yoyo Strawberry 3X20g","BEAR","60G","Food Cupboard > Dried Fruit, Nuts, Nutrient Powders & Seeds > Dried Fruit","https://digitalcontent.api.tesco.com/v2/media/ghs/61f06d49-9a0e-499d-9dee-63e63011110a/06c15237-ff8e-46cf-8246-8d68ccb3b526_490609272.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"07622201428723","Cadbury Timeout Wafer Biscuits 6 X 20.2G","CADBURY","121.2G","Food Cupboard > Biscuits & Cereal Bars > Chocolate Biscuit Bars & Mini Biscuits","https://digitalcontent.api.tesco.com/v2/media/ghs/7164f5ea-dccb-420a-994b-58f8c00a6c24/45cd796f-fa35-4e9f-b8ca-de08f830c668_1018343944.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"03574661091020","Listerine Advanced Defence Gum Mouthwash 500Ml","LISTERINE","500ML","Health & Beauty > Toothpaste, Mouthwash & Toothbrush > Mouthwash","https://digitalcontent.api.tesco.com/v2/media/ghs/d3eed0a2-118b-4ac9-a20b-b43e1fc1112d/e2c04f55-7a66-4295-8513-2c45a65f307d_449161024.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05057545985373","Stockwell & Co. Soft Spread 500G","STOCKWELL CO","500G","Fresh Food > Milk, Butter & Eggs > Butter, Spreads & Margarine","https://digitalcontent.api.tesco.com/v2/media/ghs/d5ef9ec5-8479-4ea3-9c57-a9e2169f5b35/87f44690-e615-4631-90fb-f791bcc3bc69.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059697265310","Tesco Pvc - Free Cling Film 25M X 350Mm","TESCO","25M","Household > Food Storage > Cling Film","https://digitalcontent.api.tesco.com/v2/media/ghs/4a21cade-35af-486f-9af6-b86ce3736e6f/a7289862-a5a8-42c0-b89a-11a42ae94137_1066527142.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000050436767","Tesco Chicken Salad Sandwich","TESCO","","Fresh Food > Chilled Soup, Sandwiches & Salad Pots > Sandwiches, Wraps & Sushi","https://digitalcontent.api.tesco.com/v2/media/ghs/e1addfc7-c0fc-4020-965f-31a272e027d5/087a6499-6cd9-4874-820e-512abac21879.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"08718951397255","Colgate Sensitive Enamel Repair Toothpaste 20Ml","COLGATE","20ML","Health & Beauty > Suncare & Travel > Travel Toiletries","https://digitalcontent.api.tesco.com/v2/media/ghs/783afa11-906a-4d97-afb4-4d3587459c92/687addee-bb88-4419-bdf6-bb8987321906_1074803186.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05054269079982","Tesco Thai Hom Mali Aaa Jasmine Fragrant Rice 5Kg","TESCO","5KG","Food Cupboard > World Foods > African & Caribbean","https://digitalcontent.api.tesco.com/v2/media/ghs/ca5ad719-60fd-432e-8944-cc7813b17c5f/snapshotimagehandler_568356459.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000239087044","Good Boy Wagtastic Squeaky Dumbell","WAGTASTIC","","Pets > Dog Food & Accessories > Dog Toys, Healthcare & Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/650426b8-0f13-45f2-b8a3-a92876d1baa3/4bb26f6c-5afc-4c4e-8a43-2ddde5fe4720_698282490.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05055192064144","Tommee Tippee Groclock Usb","TOMMEE TIPPEE","","Baby > Toys & Nursery Accessories > Nursery Bedding","https://digitalcontent.api.tesco.com/v2/media/ghs/964a89a6-6c73-4e9f-88bf-16986afaf959/37b403cb-ae55-4fd9-a430-deb05a510fc0_2073312881.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05060123606645","Lift Instant Lemon Flavour Tea 165G","LIFT","165G","Drinks > Tea > Fruit & Herbal Tea Bags","https://digitalcontent.api.tesco.com/v2/media/ghs/c22ae072-db8f-4820-8a3e-8c31b3ac356a/61893fe6-6b76-4cf1-bcb1-e7db7988b4e7_911227535.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05031153331876","Mexicana Extra Hot Cheddar 170G","MEXICANA","170G","Fresh Food > Counters > Counter - Cheese","https://digitalcontent.api.tesco.com/v2/media/ghs/3e3fa054-53a2-4212-a3d9-7dcfef498651/91904469-f31b-45ee-942e-f7b47ff255fe_695961016.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05000157076977","Heinz Cereal Creamy Oat Porridge 240G","HEINZ","0.24KG","Baby > Baby & Toddler Food > Stage 1 (4-6+ months)","https://digitalcontent.api.tesco.com/v2/media/ghs/5eb1a42d-e514-48a0-a734-03b0ff96961d/5dd45154-a99f-461b-90f2-baec5681d6e7_1009332058.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"00000010045114","Tesco Sweetcorn Cobettes 4 Pack","TESCO","","Fresh Food > Fresh Vegetables > Peas, Beans, Sweetcorn & Asparagus","https://digitalcontent.api.tesco.com/v2/media/ghs/8feb0d78-6db4-48f4-ad12-88dea1d841d5/60452da2-7bf0-4733-958e-57182ddeb74a.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
"05059944603056","Tesco Matte Taupe Soap Dispenser","TESCO HOME","","Home & Ents > Bathroom Accessories & Towels > Bathroom Accessories","https://digitalcontent.api.tesco.com/v2/media/ghs/f8aa4a21-edad-407e-b240-4d8d54346210/0fa76b01-4eb8-45bc-ae4f-7b718566a646_682824292.jpeg","kaggle:crawlfeeds/tesco-uk-groceries-dataset"
